742.00, 1.287 
743.00, 1.2855 
744.00, 1.2843 
745.00, 1.2832 
746.00, 1.282 
747.00, 1.2806 
748.00, 1.279 
749.00, 1.2771 
750.00, 1.275 
751.00, 1.2729 
752.00, 1.2707 
753.00, 1.2684 
754.00, 1.2661 
755.00, 1.2635 
756.00, 1.2606 
757.00, 1.2574 
758.00, 1.2539 
759.00, 1.25 
760.00, 1.2458 
761.00, 1.2413 
762.00, 1.2368 
763.00, 1.2322 
764.00, 1.2277 
765.00, 1.2234 
766.00, 1.2194 
767.00, 1.2158 
768.00, 1.2125 
769.00, 1.2094 
770.00, 1.2066 
771.00, 1.204 
772.00, 1.2013 
773.00, 1.1986 
774.00, 1.1959 
775.00, 1.193 
776.00, 1.19 
777.00, 1.187 
778.00, 1.184 
779.00, 1.181 
780.00, 1.1781 
781.00, 1.1754 
782.00, 1.1729 
783.00, 1.1705 
784.00, 1.1682 
785.00, 1.1659 
786.00, 1.1635 
787.00, 1.1609 
788.00, 1.158 
789.00, 1.1548 
790.00, 1.1514 
791.00, 1.1479 
792.00, 1.1446 
793.00, 1.1415 
794.00, 1.139 
795.00, 1.1369 
796.00, 1.1352 
797.00, 1.1337 
798.00, 1.1323 
799.00, 1.1308 
800.00, 1.1291 
801.00, 1.1271 
802.00, 1.125 
803.00, 1.1227 
804.00, 1.1204 
805.00, 1.1182 
806.00, 1.1162 
807.00, 1.1144 
808.00, 1.1129 
809.00, 1.1115 
810.00, 1.1102 
811.00, 1.1087 
812.00, 1.107 
813.00, 1.1047 
814.00, 1.1019 
815.00, 1.0985 
816.00, 1.0947 
817.00, 1.0906 
818.00, 1.0865 
819.00, 1.0826 
820.00, 1.0792 
821.00, 1.0764 
822.00, 1.0742 
823.00, 1.0724 
824.00, 1.0709 
825.00, 1.0694 
826.00, 1.0677 
827.00, 1.0657 
828.00, 1.0632 
829.00, 1.0604 
830.00, 1.0572 
831.00, 1.054 
832.00, 1.0507 
833.00, 1.0477 
834.00, 1.0448 
835.00, 1.0423 
836.00, 1.04 
837.00, 1.0378 
838.00, 1.0356 
839.00, 1.0333 
840.00, 1.0307 
841.00, 1.0278 
842.00, 1.0244 
843.00, 1.0204 
844.00, 1.0156 
845.00, 1.0101 
846.00, 1.0036 
847.00, 0.99646 
848.00, 0.98869 
849.00, 0.98069 
850.00, 0.97293 
851.00, 0.96601 
852.00, 0.96053 
853.00, 0.95697 
854.00, 0.95563 
855.00, 0.95647 
856.00, 0.9591 
857.00, 0.96285 
858.00, 0.96688 
859.00, 0.97036 
860.00, 0.97261 
861.00, 0.97328 
862.00, 0.97235 
863.00, 0.97013 
864.00, 0.9672 
865.00, 0.96421 
866.00, 0.96171 
867.00, 0.96008 
868.00, 0.95938 
869.00, 0.95943 
870.00, 0.95987 
871.00, 0.96029 
872.00, 0.96035 
873.00, 0.95988 
874.00, 0.95881 
875.00, 0.95722 
876.00, 0.95523 
877.00, 0.95299 
878.00, 0.95059 
879.00, 0.94813 
880.00, 0.94568 
881.00, 0.94329 
882.00, 0.94099 
883.00, 0.93882 
884.00, 0.93678 
885.00, 0.93487 
886.00, 0.93306 
887.00, 0.93131 
888.00, 0.92955 
889.00, 0.92772 
890.00, 0.92576 
891.00, 0.92363 
892.00, 0.92129 
893.00, 0.91875 
894.00, 0.916 
895.00, 0.91307 
896.00, 0.90999 
897.00, 0.90682 
898.00, 0.90367 
899.00, 0.90065 
900.00, 0.89789 
901.00, 0.89547 
902.00, 0.89339 
903.00, 0.8916 
904.00, 0.88997 
905.00, 0.88837 
906.00, 0.88672 
907.00, 0.885 
908.00, 0.88328 
909.00, 0.88163 
910.00, 0.88011 
911.00, 0.87872 
912.00, 0.87741 
913.00, 0.87602 
914.00, 0.87441 
915.00, 0.87241 
916.00, 0.86991 
917.00, 0.8669 
918.00, 0.86345 
919.00, 0.85972 
920.00, 0.85594 
921.00, 0.85241 
922.00, 0.84937 
923.00, 0.84703 
924.00, 0.84548 
925.00, 0.84471 
926.00, 0.84455 
927.00, 0.84479 
928.00, 0.84517 
929.00, 0.84546 
930.00, 0.84545 
931.00, 0.84501 
932.00, 0.84408 
933.00, 0.84265 
934.00, 0.84072 
935.00, 0.83835 
936.00, 0.83563 
937.00, 0.83265 
938.00, 0.82954 
939.00, 0.82649 
940.00, 0.82366 
941.00, 0.82119 
942.00, 0.8192 
943.00, 0.8177 
944.00, 0.81661 
945.00, 0.81578 
946.00, 0.81502 
947.00, 0.81409 
948.00, 0.81283 
949.00, 0.81113 
950.00, 0.80898 
951.00, 0.80649 
952.00, 0.80381 
953.00, 0.80115 
954.00, 0.79871 
955.00, 0.79661 
956.00, 0.7949 
957.00, 0.79351 
958.00, 0.79232 
959.00, 0.7912 
960.00, 0.79002 
961.00, 0.78871 
962.00, 0.78725 
963.00, 0.78569 
964.00, 0.78409 
965.00, 0.7825 
966.00, 0.78097 
967.00, 0.7795 
968.00, 0.77806 
969.00, 0.77662 
970.00, 0.77512 
971.00, 0.77356 
972.00, 0.77192 
973.00, 0.77023 
974.00, 0.76854 
975.00, 0.76688 
976.00, 0.76529 
977.00, 0.7638 
978.00, 0.76239 
979.00, 0.76104 
980.00, 0.75971 
981.00, 0.75835 
982.00, 0.75693 
983.00, 0.75541 
984.00, 0.75379 
985.00, 0.7521 
986.00, 0.75037 
987.00, 0.74866 
988.00, 0.74703 
989.00, 0.74551 
990.00, 0.74412 
991.00, 0.74286 
992.00, 0.74168 
993.00, 0.74054 
994.00, 0.73937 
995.00, 0.7381 
996.00, 0.73667 
997.00, 0.73501 
998.00, 0.7331 
999.00, 0.73091 
1000.00, 0.72848 
1001.00, 0.72591 
1002.00, 0.72331 
1003.00, 0.72086 
1004.00, 0.71871 
1005.00, 0.71698 
1006.00, 0.71572 
1007.00, 0.71486 
1008.00, 0.71427 
1009.00, 0.71378 
1010.00, 0.7132 
1011.00, 0.71241 
1012.00, 0.71132 
1013.00, 0.70994 
1014.00, 0.70831 
1015.00, 0.70653 
1016.00, 0.7047 
1017.00, 0.70293 
1018.00, 0.70129 
1019.00, 0.69984 
1020.00, 0.6986 
1021.00, 0.69754 
1022.00, 0.69661 
1023.00, 0.69573 
1024.00, 0.69481 
1025.00, 0.69378 
1026.00, 0.69256 
1027.00, 0.69113 
1028.00, 0.68948 
1029.00, 0.68765 
1030.00, 0.68569 
1031.00, 0.68365 
1032.00, 0.68162 
1033.00, 0.67965 
1034.00, 0.67779 
1035.00, 0.67607 
1036.00, 0.67449 
1037.00, 0.67303 
1038.00, 0.67166 
1039.00, 0.67035 
1040.00, 0.66906 
1041.00, 0.66777 
1042.00, 0.66646 
1043.00, 0.66516 
1044.00, 0.66388 
1045.00, 0.66265 
1046.00, 0.66149 
1047.00, 0.6604 
1048.00, 0.65937 
1049.00, 0.65836 
1050.00, 0.65733 
1051.00, 0.65623 
1052.00, 0.65503 
1053.00, 0.6537 
1054.00, 0.65224 
1055.00, 0.65065 
1056.00, 0.64896 
1057.00, 0.64723 
1058.00, 0.6455 
1059.00, 0.64382 
1060.00, 0.64219 
1061.00, 0.6406 
1062.00, 0.63901 
1063.00, 0.63738 
1064.00, 0.63565 
1065.00, 0.63384 
1066.00, 0.63198 
1067.00, 0.63013 
1068.00, 0.62839 
1069.00, 0.62682 
1070.00, 0.62547 
1071.00, 0.62434 
1072.00, 0.62337 
1073.00, 0.62251 
1074.00, 0.62166 
1075.00, 0.62073 
1076.00, 0.61966 
1077.00, 0.61842 
1078.00, 0.61701 
1079.00, 0.61547 
1080.00, 0.61386 
1081.00, 0.61224 
1082.00, 0.61066 
1083.00, 0.60915 
1084.00, 0.6077 
1085.00, 0.60627 
